address,category,date,title,lng,lat
台北市中正區仁愛路一段17號,Entertainment,2016/08/14 21:00,麥斯米蘭2016台北演唱會,121.5219972,25.0390639
台北市中正區市民大道三段2號,Entertainment,2016/08/14 19:30,發現LIVE音樂現場－慢慢說 誰是我的Soulmate 演唱會,121.53112730000001,25.0454815
台北市中正區思源街一號,Entertainment,2016/08/18 00:00,Know stage sessions @PIPE Vol.9 G MONEY,121.53025290000001,25.013285999999997
台北市信義區松壽路22號,Entertainment,2016/08/21 04:00,【講座票】電子音樂大師講座 with John Christian,121.56786000000001,25.035503100000003
台北市信義區松壽路22號,Entertainment,2016/08/20 13:00,【講座派對套票】電子音樂大師講座/大師之夜 with John Christian,121.56786000000001,25.035503100000003
台北市松山區八德路四段123號,Entertainment,2016/08/20 13:00,陳珮騏生日會−《陳老師der表演課》,121.5617386,25.0488505
台北市中正區思源街一號,Entertainment,2016/07/22 19:30,PIPE Friday Night Live- David Jam，Second Round第二回合，麥克微醺,121.53025290000001,25.013285999999997
台北市信義區松壽路12號,Entertainment,2016/07/23 14:30,2016同志諮詢熱線（台北場）募款晚會,121.5660665,25.03531
臺北市松山區南京東路4段2號,Entertainment,2016/07/23 20:00,2016 張韶涵《純粹》世界巡迴演唱會－臺北站 ,121.5498896,25.050793300000002
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/21 09:00,鍾鎮宇Justin Chung【尋找】巡迴演唱會 / 愛美王 X C.Jan失真樂團,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/07/20 21:00,Know stage sessions @PIPE Vol.5皇后皮箱,121.53025290000001,25.013285999999997
台北市信義區松壽路12號,Entertainment,2016/07/21 19:00,2016 MTV最強音演唱會 第四站 最感動 最動心 「最強療癒情歌」,121.5660665,25.03531
台北市中正區中山南路21-1號,Entertainment,2016/07/24 18:00,胡言亂語之真善美,121.519047,25.036756399999998
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/22 09:00,OK TEENS / 雲圖樂團 Cloud Atlas 暑期特別場 Summer Special,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/29 17:00,文河樂團 / Simon Zoller,121.5313002,25.0171185
台北市信義區信義路五段一號,Entertainment,2016/07/24 21:00,2016 ROY KIM 首次台北演唱會,121.56077890000002,25.033505399999996
台北市中正區思源街一號,Entertainment,2016/07/27 20:00,Know stage sessions @PIPE Vol.6 五五身,121.53025290000001,25.013285999999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/25 13:30,地下道 / Crockers 鱷魚樂團,121.5313002,25.0171185
台北市信義區松壽路12號,Entertainment,2016/07/22 20:00,【Cheers快樂工作人雜誌】Cheers週末夜 Happier Night,121.5660665,25.03531
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/28 21:00,「好想跳舞，但我們只會唱歌」冉元皓&馬煒甯 / 王彙筑,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/27 21:00,七彩電火大亂秀：夾子電動大樂隊 × 美秀集團,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/07/29 20:00,繼續老學校vol.2 Disco Night,121.53025290000001,25.013285999999997
台北市羅斯福路四段200號,Entertainment,2016/07/24 19:30,CONNECT SERIES presents rerulili大型馬戲團,121.53665500000001,25.010911800000002
台北市復興南路一段107巷5弄18號,Entertainment,2016/08/06 14:00,期待再遇見 2016周定緯見面會 JUDY & MUSIC,121.5451637,25.044154100000004
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/02 21:00,三生有幸 / 失眠星球頻道,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/05 21:30,白色賞音Fun輕鬆派對,121.5313002,25.0171185
台北市信義區信義路五段1號,Entertainment,2016/07/23 19:30,【台北場】理查克萊德門 2016 世界巡迴音樂會,121.56077890000002,25.033505399999996
台北市中山區民權西路36號,Entertainment,2016/08/06 18:00,FEELA - 『尋找青鳥』 系列沙龍音樂會,121.521303,25.0626049
台北市復興南路一段107巷5弄18號,Entertainment,2016/08/03 19:30,來、來來一杯茶,121.5451637,25.044154100000004
台北市中正區思源街一號,Entertainment,2016/08/03 20:00,Know stage sessions @PIPE Vol.7 槍擊潑辣,121.53025290000001,25.013285999999997
台北市信義區松壽路12號,Entertainment,2016/08/06 19:00,卡莉怪妞 世界巡迴台北演唱會,121.5660665,25.03531
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/06 21:00,周蜜 & 啾樂團《弦韻。蜜境 演唱會》/ 王舜 Wang Shun,121.5313002,25.0171185
臺北市中山南路21-1號,Entertainment,2016/08/06 14:30,【8/6台北場】星空泛音-2016蔡蓉小提琴獨奏會「蔡蓉詮釋近現代作品」,121.519047,25.036756399999998
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/31 15:00,陳永龍 X 陳俊輝 《 嗨！Mr.Postman 》,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/08/07 18:00,X.Y 當兵暫別場,121.5313002,25.0171185
台北市信義區信義路五段1號,Entertainment,2016/08/06 19:30,百老匯經典音樂劇饗宴流浪動物慈善演唱會,121.56077890000002,25.033505399999996
台北市內湖區瑞光路587號,Entertainment,2016/07/15 19:30,2016.07.15 湛盧咖啡人節暨首屆手沖咖啡大賽,121.5672933,25.080039300000003
台北市中正區八德路一段1號,Entertainment,2016/07/03 19:30,【7/3台北場】壯壯毒舌脫口秀：我的狗屁時代－全台搞笑巡演,121.5294408,25.044149899999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/07 14:40,WILL YOU DIE FOR MUSIC?,121.5313002,25.0171185
台北市中正區思源街一號,Entertainment,2016/07/03 19:30, STARMARIE單獨公演～THE FANTASY WORLD～,121.53025290000001,25.013285999999997
台北市中正區思源街一號,Entertainment,2016/07/24 14:30,【7/15】Asia Series 2016,121.53025290000001,25.013285999999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/10 17:00,白色賞音Fun輕鬆派對,121.5313002,25.0171185
台北市信義區信義路五段1號,Entertainment,2016/08/26 17:00,VIXX Live Show in Taipei 2016 台北演唱會,121.56077890000002,25.033505399999996
台北市中正區中山南路21-1號,Entertainment,2016/07/15 19:30,BRA★BRA FINAL FANTASY BRASS de BRAVO,121.519047,25.036756399999998
台北市信義區信義路五段1號,Entertainment,2016/07/04 09:30,【KKBOX白金會員專區】VIXX Live Show in Taipei 2016 台北演唱會,121.56077890000002,25.033505399999996
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/06 09:00,Y Two / Eddie,121.5313002,25.0171185
台北市中正區杭州南路一段147號,Entertainment,2016/07/08 20:00,【台北場】擊沈女孩 ”... For You “ 2016 專輯巡迴演唱會,121.5246081,25.0359633
台北市復興南路一段107巷5弄18號,Entertainment,2016/07/10 19:00,郭修彧 Shio A House 音樂會,121.5451637,25.044154100000004
台北市信義區松壽路22號,Entertainment,2016/07/08 21:00,NEO STUDIO FESTIVAL 2016,121.56786000000001,25.035503100000003
台北市復興南路一段107巷5弄18號,Entertainment,2016/07/09 20:00,一起來我的生日趴玩吧!,121.5451637,25.044154100000004
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/10 21:00,郭子恆 You light up my world/「嘿，先安靜一下，我們來聽音樂吧!!」— Sh & Listen,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/17 18:00,卜星慧 Her tour 暖身趴 / 思衛的小宇宙,121.5313002,25.0171185
