address,category,date,title
台北市大安區忠孝東路四段107號,Learning,2016/09/11 14:30,免費講座-Unity3D跨平台全方位遊戲設計 
臺北市大安區安和路二段211號,Learning,2016/09/13 19:30,Reiko的觀察萬花筒（二）-暈染英倫奶奶與小巴黎人
台北市大安區光復南路102號,Learning,2016/09/20 19:30,Golang Taipei Gathering #16
台北市中正區南陽街13號,Learning,2016/09/20 19:00,免費講座-創意產品與MAYA技法全攻略
台北市福華路180號 / 台北數位藝術中心2樓 / 台北市福華路180號,Learning,2016/09/11 10:00,【第二梯次】LittleBits 電子積木+R2D2紙做機器人工作坊
台北市中山區南京東路一段16號,Learning,2016/09/13 19:30,原來富有可以很簡單(9/6已報名主題課程學員專屬)
台北市民權西路20號,Learning,2016/09/11 14:00,有美家說書會NO.48
台北市大安區基隆路四段43號,Learning,2016/09/20 19:30,電腦研習社-新生茶會
台北市內湖區洲子街196號,Learning,2016/10/12 15:00,工作坊：為您的公司建立網站和電子信箱
台北市衡陽路51號,Learning,2016/09/13 14:00,一談就成的真諦－保險業系統化客戶經營循環
台北市忠孝東路三段248巷65號,Learning,2016/09/13 10:00,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (一)
台北市中山區林森北路145巷35-1號,Learning,2016/09/18 10:30,【台北場次】工作室點心課最終場： {佩佩豬Peppa Pig彩虹蛋糕}
台北市松山區民生東路三段140巷11號,Learning,2016/09/16 19:00,WoFOSS 2016/ 9月第72次聚會
台北市松江路131號,Learning,2016/09/18 21:00,搞懂贏的秘密@門客三千 - 核心課程
台北市中正區博愛路52號,Learning,2016/10/07 19:00,不費力的發聲技巧～小蛙老師的輕鬆說話課
台北市萬華區武昌街二段122-1號,Learning,2016/09/22 19:00,Wikiwomen Taiwan「薇姬的房間」九月第19次聚會
臺北市大安區安和路二段211號,Learning,2016/09/22 19:15,Motif Space【風格繆思】如何成為皮革專家
台北市忠孝東路三段248巷65號,Learning,2016/09/22 19:30,PHP 也有 Day #28 - Composer 從入門到實戰
台北市中正區八德路一段94號,Learning,2016/09/22 18:30,ReactNative 仰望星空工作坊 Run2
台北市中山區林森北路145巷35-1號,Learning,2016/09/14 14:00,【台北場次】工作室點心課最終場： {拉拉熊棒棒糖蛋糕}
台北市內湖區洲子街196號,Learning,2016/09/12 10:00,工作坊：為您的公司建立網站和電子信箱
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/09/21 19:30,"大數據應用_""創業主題沙龍"" : 9/21(三)_兩岸的創業優惠政策與創業基地 - ""招商引資"" 與 ""招人引智"""
台北市中正區館前路49號,Learning,2016/09/16 16:00,12個故事角色形象 打造有型品牌 PART1(台北9/15中秋節)
台北市內湖區洲子街196號,Learning,2016/09/26 10:00,工作坊：為您的公司建立網站和電子信箱 09/26
台北市中山區民權西路20號,Learning,2016/09/19 14:00,免費講座-如何運用社群口碑，創造無限商機  
台北市愛國西路9號,Learning,2016/09/27 13:30,＂告別句點王＂ 聊天聊出好業績(台北3班)
臺北市大安區安和路二段211號,Learning,2016/09/27 19:15,Motif Space【風格繆思】歐洲骨董收藏(一)：瓷器
台北市忠孝東路三段248巷65號,Learning,2016/09/19 19:30,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (二)
台北市內湖區洲子街196號,Learning,2016/09/27 10:00,工作坊：為您的公司建立網站和電子信箱 09/27
台北市忠孝東路三段248巷65號,Learning,2016/09/26 19:30,PHP 也有 Day 番外篇 - Ant 的架構與資料庫隨講 (三)
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/09/27 18:30,AI 時代來了！ 開啟企業的人工智慧腦，如何打造資料分析團隊？
台北市內湖區洲子街196號,Learning,2016/09/28 10:00,工作坊：為您的公司建立網站和電子信箱 09/28
台北市大同區太原路97巷13號,Learning,2016/09/23 19:00,字戀小聚 Pro#32  聊天會：聊兩岸字型的現在與未來
台北市博愛路52號,Learning,2016/09/23 19:00,[2016/09/23開課!]《人際回應力-看懂情緒，輕鬆對談》~(第11期)
台北市大安區基隆路四段43號,Learning,2016/09/25 09:00,TDOH - PIPE 資訊安全讀書會 | 201609
台北市南港區研究院路二段 128 號,Learning,2016/09/24 09:00,一天搞懂深度學習 & 用 R 輕鬆做交易策略分析及自動下單
台北市大同區承德路三段232號,Learning,2016/09/25 14:00,【台北場工作坊】拜託，講重點好嗎？—— KCT哲學思辨工作坊
台北市士林區劍潭路21號,Learning,2016/09/25 09:00,【生命教練-張欣微】傳承人計畫１－評量諮商修練
台北市大安區基隆路四段43號,Learning,2016/09/25 13:00,TDOH-PIPE 資安交流活動 | 201609
台北市中山區林森北路145巷35-1號,Learning,2016/09/24 13:00,【台北場次】9月份花藝課程
台北市大安區基隆路四段43號,Learning,2016/09/10 13:00,程式設計初體驗 Flappybird Game Workshop
台北市信義區基隆路一段178號,Learning,2016/09/10 14:00,【金萱感恩回饋講座】來學字型的基本知識 - 台北 9/10 場次
台北市南港區研究院路二段 128 號,Learning,2016/09/04 09:00,給工程師的統計學及資料分析 123 & 手把手教你 R 語言資料分析實務
台北市大安區復興南路一段293號4樓 【大安捷運站】6號,Learning,2016/09/02 16:40,【捏捏Peppa豬】親子做黏土 大玩路跑賽
台北市中山區長安東路一段18號6樓-601(經濟部通訊產業發展推動小組) / 台北市中山區長安東路一段18號,Learning,2016/09/01 19:30,GCPUG Taiwan Meetup #19
台北市復興北路99號,Learning,2016/09/03 09:00,DISC 講座 - 做自己的貴人
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/10/13 00:00,大數據應用”Big Data +”沙龍第九場 : 8/31(三)_虛擬貨幣對國家安全的影響 National Security Implications of Virtual Currency -- Examining the Potential for Non-state Actor Deployment
台北市南港區研究院路二段128號,Learning,2016/10/02 18:00,MakerConf 2016
台北市內湖區洲子街196號,Learning,2016/09/02 10:00,工作坊：為您的公司建立網站和電子信箱
台北市中正區八德路一段74號,Learning,2016/09/01 09:00,博士兒Scratch兒童程式設計-2016秋季-進階班(台北)
台北市內湖區洲子街196號,Learning,2016/09/01 11:20,工作坊：為您的公司建立網站和電子信箱
台北市忠孝東路3段197號,Learning,2016/11/12 14:50,保險業務員專屬顧問式增員法(台北3班)
台北市信義區基隆路一段178號,Learning,2016/09/02 19:00,【金萱感恩回饋講座】來學字型的基本知識 - 台北 9/2 場次
台北市中正區八德路一段74號,Learning,2016/09/01 09:30,博士兒Scratch兒童程式設計-2016秋季-基礎班(台北)
台北市中山區林森北路145巷35-1號,Learning,2016/09/10 10:30,【台北場次】9月份親子點心： {甜甜圈阿尼：迷你烤甜甜圈}
台北市大安區和平東路一段129號,Learning,2016/10/30 23:59,【專題演講】包樂史教授主講：17世紀巴達維亞華人移民與海洋亞洲
台北市內湖區洲子街196號,Learning,2016/09/05 15:30,工作坊：為您的公司建立網站和電子信箱
台北市新生南路三段30號 1F 103 室 (公務人力發展中心 福華國際文教會館) / 台北市新生南路三段30號,Learning,2016/09/06 19:30,廣告設計小聚系列活動-【數位廣告發展趨勢】
台北市中正區林森南路142號B1(中正紀念堂4號,Learning,2016/09/10 13:00,卓越領導力與團隊協作 沙盤實境體驗_台北場9/10(適合人資/企業主管/講師)
台北市內湖區洲子街196號,Learning,2016/09/06 19:00,工作坊：為您的公司建立網站和電子信箱
台北市南京東路三段68號5樓 / 台北市南京東路三段68號,Learning,2016/09/04 13:00,台北［贏在借力成功學］
台北市內湖區洲子街196號,Learning,2016/09/07 11:30,工作坊：為您的公司建立網站和電子信箱
台北市大安區安和路二段211號,Learning,2016/09/07 21:00,【Motif Space 摩登講堂】唯藝論壇 Terry's Q&A 抽象藝術獨白(下)：抽象藝術在東方─亞洲當代抽象藝術
台北市民權西路20號,Learning,2016/09/04 14:00,有美家聊影吧NO.13
台北市中正區八德路一段94號,Learning,2016/09/08 18:30,ReactNative 仰望星空工作坊 Run1
台北市內湖區洲子街196號,Learning,2016/09/08 10:00,工作坊：為您的公司建立網站和電子信箱
台北市復興北路99號,Learning,2016/09/09 14:00,多媒體講座：左右腦設計大革命
台北市中正區新生南路一段50號12樓B室 （捷運忠孝新生站2號出口） / 台北市中正區新生南路一段50號12樓B室 （捷運忠孝新生站2號,Learning,2016/09/09 19:00,YoungTalnt早鳥獵車-When YoungTalent meet Sr.Talent 
台北市中正區八德路一段 94 號,Learning,2016/08/28 15:00,黑魔法防禦術1-2 - 主機防禦基礎
台北市松山區八德路四段123 號,Learning,2016/08/28 14:00,【無敵創皂力】大小手捏肥皂 創皂海底總動員！
台北市大安區忠孝東路4段107號,Learning,2016/08/28 14:00,免費講座-創意靈感設計技巧大公開
台北市民權西路20號,Learning,2016/12/11 14:00,有美家初行者NO.9
台北市臨沂街75巷4-1號,Learning,2016/08/28 14:00,【樂讀經典】2016曉韵巴洛克秋冬講座
台北市南港區研究院路2段128號,Learning,2016/08/21 13:30,COSCUP 2016 Workshop: 重新認識MySQL-融合SQL和NoSQL兩個世界於一爐的MySQL 5.7
台北市南港區研究院路2段128號,Learning,2016/08/21 13:30,COSCUP 2016 Workshop: 如何快速佈建OpenStack叢集
台北市中正區中山南路11號,Learning,2016/08/21 13:30,Zenvolution 體驗會【台北】搶先體驗華碩年度科技巨作
台北市南港區研究院路2段128號,Learning,2016/08/21 09:30,COSCUP 2016 Workshop: Laravel Deploy 教學工作坊
台北市南港區研究院路2段128號,Learning,2016/08/21 13:30,COSCUP 2016 Workshop: Running HTML5 Application on Your Linux Desktop
台北市南港區研究院路2段128號,Learning,2016/08/21 09:30,COSCUP 2016 Workshop: 用 Docker 架設班級 git-it 練習環境
台北市南港區研究院路2段128號,Learning,2016/08/20 13:30,COSCUP 2016 Workshop: Docker 進階工作坊
台北市南港區研究院路2段128號,Learning,2016/08/21 09:30,COSCUP 2016 Workshop: 靠北IoT OS
台北市南港區研究院路2段128號,Learning,2016/08/20 13:30,COSCUP 2016 Workshop: ROS+Gazebo機器人模擬器工作坊
台北市士林區中正路288號,Learning,2016/08/20 14:00,免費講座-室內設計師-成為設計師沒有不可能
台北市菸廠路88號,Learning,2016/08/25 15:30,"【富邦講堂】""單位展-This much, That much, How much?"" 的執行力Ⅱ：談平面與展場設計／中村至男、鈴野浩一"
台北市中正區館前路34號,Learning,2016/08/20 14:00,天底下沒有難做的生意_阿里巴巴跨境電商講座
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/08/30 19:00,VR 技術鏈領先全球！看台灣發展虛擬實境王國的第一步
台北市中正區公園路30號,Learning,2016/08/20 17:00,進入高薪_JAVA企業產訓人才培養計劃研討會
台北市大安區信義路四段30巷23號,Learning,2016/08/20 14:00,【富藝旅藝術家工作坊】剪剪貼貼玩手作
台北市大同區承德路三段232號,Learning,2016/08/21 14:00,【讀書會】《時間迴旋》——在宇宙毀滅之前呼喊愛情
台北市衡陽路51號,Learning,2016/08/23 19:00,【好學講座#29】玩出創意競爭力(歐耶老師)
台北市中正區重慶南路一段66-1號,Learning,2016/08/22 19:00,Alias產品設計座談會
台北市大同區赤峰街53巷14號,Learning,2016/08/22 19:00,CSS3 「繪」圖煉成之超進階班 - 台北第二場
台北市大安區基隆路四段43號,Learning,2016/08/30 18:30,木刻思｜Python Deep Learning (201610) 課程報名
台北市忠孝東路四段148號,Learning,2016/08/25 09:00,提供留學、遊學免費諮詢服務
台北市中山區南京東路一段16號,Learning,2016/08/24 00:00,我就是職場暢銷品
台北市中正區重慶南路一段66-1號,Learning,2016/08/24 14:00,動畫升學座談會
台北市大同區太原路97巷13號,Learning,2016/08/26 21:00,字戀小聚 Pro#31 鉛字、鉛角與罣線—談西式漢字活版印刷
台北市羅斯福路4段85號,Learning,2016/08/21 14:00,LiK: MeetUp 美術分享會 2016  八月場
台北市長安東路一段61-1號,Learning,2016/08/31 19:30,數字易經改運學 (台北場)
台北市光復南路 102 號 14 樓，近國父紀念館捷運站 5 號出口） / 台北市光復南路 102 號,Learning,2016/08/27 09:00,提案必勝！商務簡報秘笈班課程
台北市中正區衡陽路9號,Learning,2016/08/27 14:00,【蠻野講堂】黑熊來了 
台北市南港區研究院路2段128號,Learning,2016/08/27 08:20,Community  Open Camp
台北市民權西路20號,Learning,2016/08/27 16:30,有美家-兩性成長同樂會
台北市大安區基隆路四段43號,Learning,2016/08/27 09:00,TDOH - PIPE 資訊安全讀書會 & 資安交流活動 | 201608 
台北市南港區經貿二路188號,Learning,2016/08/27 14:00,人如何改變--跟進工作坊（How people change--Follow Up Workshop）
台北市中正區重慶南路一段66-1號,Learning,2016/08/25 21:00,繪本創作講座
台北市長安東路一段61-1號,Learning,2016/08/25 19:30,【黃金腦 三角系統】記憶+筆記+速讀 (台北場)
台北市長安東路一段61-1號,Learning,2016/08/24 19:30,NLP 終極應用 - 溝通操控術
台北市南京東路三段133號,Learning,2016/08/26 13:30,金濤駭浪--誰搬走了ATM的鈔票？
台北市內湖區洲子街196號,Learning,2016/08/28 10:00,工作坊：為您的公司建立網站和電子信箱
台北市大安區安和路二段211號,Learning,2016/08/27 15:00,【WE ART TOUR】2016 世界藝術博覽會 說明會
台北市中山區建國北路一段126號9樓（新光保全大樓） / 台北市中山區建國北路一段126號,Learning,2016/08/28 08:30,失禁及皮膚專業護理台日交流實務教學講座-日本16年經驗居家介護士現場指導_台北場
台北市松山區南京東路五段16號5樓之2 / 台北市松山區南京東路五段16號,Learning,2016/08/20 09:00,益師益友種子講師培訓班 熱烈招募中
台北市菸廠路88號,Learning,2016/08/13 14:00,【富邦講堂】未來與共───打開保種中心的schedule／李家維
台北市長安東路一段61-1號,Learning,2016/08/14 13:00,【黃金腦 三角系統】記憶+筆記+速讀 (台北場)
台北市大安區延吉街153之10號,Learning,2016/08/28 14:00,2016.08.13 講沖煮 -【手沖人生的禪意】-  知易行難的手工濾沖
台北市大安區信義路四段71號,Learning,2016/09/25 13:00,機器人實戰營
台北市松山區民生東路三段140巷11號,Learning,2016/08/13 08:30,WoFOSS 2016/ 8月第71次聚會
台北市萬華區武昌街二段122-1號,Learning,2016/08/18 19:00,Wikiwomen Taiwan「薇姬的房間」八月第18次聚會
台北市長安東路一段61-1號,Learning,2016/08/11 19:00,【黃金腦 三角系統】記憶+筆記+速讀 (台北場)
台北市大同區承德路三段232號,Learning,2016/08/07 14:00,【講座】詭辯與辯證：嘴砲與哲學的界線
台北市大安區信義路四段71號,Learning,2016/08/13 09:00,兒童Android APP實戰營
台北市忠孝東路三段248巷65號,Learning,2016/08/11 19:30,PHP 也有 Day #27 - From Apprentice To Artisan: 解耦合處理程序及單元測試
台北市信義區基隆路一段178號,Learning,2016/08/11 14:30,【金萱回饋講座】來學字型的基本知識 - 台北八月場
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/08/17 19:00,大數據應用”Big Data +”沙龍第八場 : 8/17(三)_如何利用ELK大數據分析軟體
台北市南京東路三段68號5樓 / 台北市南京東路三段68號,Learning,2016/08/15 17:00,台北［贏在借力成功學］
台北市長安東路一段61-1號,Learning,2016/08/09 19:30,數字易經改運學 (台北場)
台北市民權西路20號,Learning,2016/08/14 18:30,有美家說書會NO.47
台北市大安區忠孝東路四段169號,Learning,2016/08/16 19:00,Global City講座：歷史風華 羅馬
台北市復興北路1號3樓之1 / 亞細亞通商大樓 (忠孝復興5號出口) / 台北市復興北路1號,Learning,2016/08/14 14:00,David龔 - 2016 換位思考工作坊
台北市羅斯福路三段300號,Learning,2016/08/25 19:30,魅力主持、提升自信講座
台北市大安區敦化南路二段2號,Learning,2016/08/13 14:00,TWJUG 2016 八月份聚會
台北市大安區基隆路四段43號,Learning,2016/08/18 09:00,SPACE MEDIA FESTIVAL 數位設計國際工作營
台北市復興北路1號3樓之1 / 亞細亞通商大樓 (忠孝復興5號出口) / 台北市復興北路1號,Learning,2016/08/18 19:30,David龔 講座 - 打開眼界換個角度看創意
台北市羅斯福路三段300號,Learning,2016/08/18 19:30,體驗式主持-魅力主持、提升自信
台北市中山區松江路350號,Learning,2016/08/18 13:30,洞心銷售 心動成交(台北班)
台北市大安區忠孝東路4段107號,Learning,2016/08/19 19:00,免費講座-創意靈感設計技巧大公開
台北市中山區南京東路一段16號,Learning,2016/08/18 19:30,從心理諮商看超級生命密碼
台北市南港區研究院路2段128號,Learning,2016/08/20 09:15,COSCUP 2016 Workshop: Drupal 8 概覽與基礎教學
台北市長安東路一段61-1號,Learning,2016/08/19 19:00,NLP 對面正妹看過來
台北市南港區研究院路2段128號,Learning,2016/08/20 10:00,COSCUP 2016 Workshop: 快快樂樂學 Neo4j
台北市南港區研究院路2段128號,Learning,2016/08/20 10:00,COSCUP 2016 Workshop: Open Networking Workshop
台北市大安區延吉街153之10號,Learning,2016/08/20 12:00,2016.08.20 講沖煮-【愛樂壓Aeropress】- 輕鬆壓出一杯好咖啡
台北市電腦公會B102+B103 / 台北市八德路三段2號,Learning,2016/08/15 19:00,臺北市LoRa實驗平台8月份團隊交流會
台北市南港區研究院路2段128號,Learning,2016/08/20 13:15,COSCUP 2016 Workshop: 運用MySQL Group Replication和Router搭建全位高可用系統
台北市南港區研究院路二段128號,Learning,2016/08/20 09:00,COSCUP 2016 開放原始碼貢獻者 VIP 方案 - 申請 / COSCUP 2016 Open Source Contributor VIP - Apply
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/07/27 19:00,大數據應用”Big Data +”沙龍第七場 : 7/27(三)_大數據時代媒體產業的機會與挑戰
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/07/26 19:00,網際網路將如何改變製造業？台灣製造業轉型工業 4.0 的第一步解析
台北市信義區菸廠路88號,Learning,2016/07/28 19:30,2016 TEDxCCU 擁抱
台北市大同區承德路三段232號,Learning,2016/07/23 14:00,【讀書會】《魔女嘉莉》——他們在畢業的前一天爆炸
台北市龍江路223巷16-1號,Learning,2016/07/23 14:00,微境品手作體驗
台北市大安區延吉街153之10號,Learning,2016/07/23 13:00,2016.07.23 講沖煮-【手作奶泡拉花】- 俏皮圖案背後的嚴謹科學
台北市大安區延吉街153之10號,Learning,2016/07/23 10:30,2016.07.23 講沖煮 -【手沖人生的禪意】-  知易行難的手工濾沖
台北市大安區安和路二段211號,Learning,2016/07/20 19:30,DREAMING NEW YORK 紐約的爵士脈動—從哈林區到西村的爵士樂文化
台北市大安區信義路四段306號4樓／捷運淡水信義線／信義安和站4號,Learning,2016/07/20 19:15,好房網影響力講座／李咸亨／安全險中求－抗震安家秘笈
台北市仁愛路一段一號) / 台北市仁愛路一段一號,Learning,2016/07/21 09:40,2016.8.21(日) 中華民國醫用雷射光電學會＠ 2016年夏季學術研討會
台北市忠孝東路一段150號,Learning,2016/08/20 12:10,為 10~18歲 兒童與青少年舉辦的 Python 程式設計初級課程
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/07/21 19:00,起薪三萬也能存到 400 萬！窮小資理財班好評再開班！
台北市南港區研究院路二段128號,Learning,2016/07/29 18:00,台灣駭客年會 HITCON 2016 Community
台北市中正區博愛路52號,Learning,2016/07/22 19:00,[2016.07.22 開課！] 《學「問」～高難度對話的望聞問切》~第7期
台北市中正區博愛路52號,Learning,2016/07/26 19:15,不費力的發聲技巧～小蛙老師的輕鬆說話課
台北市忠孝東路二段95號,Learning,2016/08/05 14:00,創意電子 2016 年第2季法說會
台北市大安區安和路二段211號,Learning,2016/07/26 21:00,【紐約人的穿衣哲學─區域時尚穿搭】講座
台北市光復南路102號3樓(國父紀念館站1號出口) / 台北市光復南路102號,Learning,2016/07/22 13:00,新時代人才怎麼找？找到人才的七大關鍵法。
台北市衡陽路51號,Learning,2016/07/27 13:30,＂告別句點王＂ 聊天聊出好業績(台北1班)
台北市萬華區武昌街二段122-1號,Learning,2016/07/28 19:00,Wikiwomen Taiwan「薇姬的房間」七月第17次聚會
台北市八德路四段 123 號 3 樓（CLBC大船艦） / 台北市松山區八德路四段 123 號,Learning,2016/07/28 19:30,原型設計經驗分享輕鬆聚 (7/28 週四晚上)
台北市中正區館前路49號,Learning,2016/07/28 19:00,利用12個故事角色形象 打造有型品牌(7/28台北場)
台北市大安區延吉街153之10號,Learning,2016/07/30 10:00,2016.07.30 講沖煮-【愛樂壓Aeropress】- 輕鬆壓出一杯好咖啡
台北市松山區復興北路99號,Learning,2016/07/30 13:00,泰國批貨採購實務班！曼谷時尚批發，泰精采～
台北市大安區延吉街153之10號,Learning,2016/07/30 13:00,2016.07.30 講沖煮-【手作奶泡拉花】- 俏皮圖案背後的嚴謹科學
台北市大同區太原路97巷13號,Learning,2016/07/29 19:30,字戀小聚 Pro#30 今夜再談復刻
台北市大安區延吉街153之10號,Learning,2016/08/06 10:00,2016.08.06講風味 -【舌尖上的旅行】-  咖啡師與咖啡的愛戀
台北市大安區延吉街153之10號,Learning,2016/08/06 13:00,2016.08.06 講沖煮-【手作奶泡拉花】- 俏皮圖案背後的嚴謹科學
台北市忠孝東路三段一號,Learning,2016/08/06 09:00,「青年社會服務協會」志工系列活動-志願服務工作培訓課程
台北市中山區建國北路一段126號9樓（新光保全大樓） / 台北市中山區建國北路一段126號,Learning,2016/08/06 09:00,安寧重症【居家舒適護理】工作坊
台北市中正區南海路54號,Learning,2016/08/09 21:00,2016 貳人：高中職行動者培力營
台北市中正區八德路一段 94 號,Learning,2016/08/01 15:20,黑魔法防禦術 - 資安防禦入門
台北市忠孝東路四段148號,Learning,2016/11/03 18:00,EB3美國移民說明會
台北市新生南路一段161-號,Learning,2016/08/06 18:30,Scratch遊戲製作營
台北市信義區基隆路二段189號14樓之10 / 台北市信義區基隆路二段189號,Learning,2016/08/03 19:30,【達暉資訊】August 魔法師小聚來囉 ❗
台北市徐州路46號,Learning,2016/08/04 13:30,向茶道學顧客經營之道
台北市大安區安和路二段211號,Learning,2016/08/03 19:15,【Motif Space 摩登講堂】唯藝論壇 Terry's Q&A 抽象藝術獨白(上)：從康丁斯基到21世紀抽象藝術
台北市長安東路一段61-1號,Learning,2016/08/07 09:30,【黃金腦 三角系統】記憶+筆記+速讀 (台北場)
台北市菸廠路88號,Learning,2016/07/16 14:30,【富邦講堂】特別企劃：美味創意／成田久
台北市大安區羅斯福路四段85號,Learning,2016/07/11 18:00,2016 台灣電腦安全事件應變研討會 (IRCON 2016)
台北市內湖區瑞光路318號,Learning,2016/07/15 19:00,行銷人的午後沙龍
台北市松山區復興北路99號,Learning,2016/07/08 14:00,【熱門財稅課程】老闆必備的財務省錢技巧！
台北市中正區博愛路60號,Learning,2016/07/03 19:00,活用理財與保險，減少職場轉換風險!
台北市信義區基隆路二段189號14樓之10 / 台北市信義區基隆路二段189號,Learning,2016/08/31 23:50,【達暉資訊】前端魔法師Ｊuｌy 小聚來囉～
台北市內湖區瑞光路298號,Learning,2016/07/05 19:00,[業務專屬講堂] 倍數銷售生態圈 – 賣什麼都翻倍！
台北市大安區延吉街153之10號,Learning,2016/07/09 10:00,2016.07.09講風味 -【舌尖上的旅行】-  咖啡師與咖啡的愛戀
台北市中山區松江路350號,Learning,2016/08/27 10:00,台北－7月份 UI 設計師入門班
台北市大安區光復南路 102 號 14F） / 台北市大安區光復南路 102 號,Learning,2016/07/09 10:00,全台第一堂數位金融課！橘子學院 Fintech 實作坊
台北市中正區中山南路8號,Learning,2016/07/09 09:00,中華民國兒童健康聯盟-心理及行為福祉研討會-主題：許我國兒童健康快樂 
台北市菸廠路88號,Learning,2016/07/09 14:00,【富邦講堂】最初與最終───打開電影製片的schedule／葉如芬
台北市南港區研究院路二段 128 號,Learning,2016/07/14 09:00,2016 台灣資料科學年會 - 講師 & 貴賓票
台北市大安區敦化南路二段2號,Learning,2016/07/09 14:00,TWJUG 2016 七月份聚會
台北市中山區南京東路一段16號,Learning,2016/07/05 21:00,銷售業務一把抓
台北市忠孝東路三段一號,Learning,2016/08/26 16:00,2016北科資工營 - 霍格華資的逆襲
台北市民權西路20號,Learning,2016/07/09 14:00,有美家聊影吧NO.12
台北市大安區安和路二段211號,Learning,2016/07/06 19:15,唯藝論壇Terry's Q&A《數位製造─20世紀視覺影像世代》
台北市松山區八德路三段2號B1（台北市電腦公會） / 10558 台北市松山區八德路三段2號,Learning,2016/07/13 13:30,使用者研究實務研討系列：隱含在話語的背後的價值
"台北市大安區 / 台北市大安區信義路三段147巷11弄6-1號(近捷運大安站,淡水信義線1號",Learning,2016/07/13 19:30,大數據應用”Big Data +”沙龍_第六場 7/13(三) 主題 : Cloud Platform
台北市南港區研究院路二段 128 號,Learning,2016/07/14 08:00,2016 台灣資料科學年會
台北市內湖區堤頂大道二段187號,Learning,2016/07/16 13:00,GDG Taipei #30 - Google I/O 2016 活動回顧
台北市大同區長安西路 150 號,Learning,2016/07/12 20:00,Taipei.rb 201604：Rails 安全的過去與現在
台北市羅斯福路三段45號,Learning,2016/07/21 23:50,2016夏日黃金週 「邏輯探索營」
台北市南港區三重路66號,Learning,2016/07/16 13:00,第 34次的 IxDA 互動聚會：生活研究導引創新 - 從視障者的生活困擾看見友善設計的可能
台北市中山區松江路168號,Learning,2016/07/14 14:00,互聯網＋應用時代，網實整合打造國際品牌
台北市龍江路223巷16-1號,Learning,2016/07/14 14:00,微境品手作體驗
台北市中山區伊通街66巷17號,Learning,2016/07/16 19:00,7月哲學普及小聚
台北市民權西路20號,Learning,2016/08/07 15:20,有美家說書會NO.46
台北市中正區懷寧街43號,Learning,2016/07/17 10:40,【生命教練-張欣微】傳承人計畫１－評量諮商修練
台北市基隆路一段178號6樓 / 台北市基隆路一段178號,Learning,2016/07/17 12:00,【免費】兒童程式教育說明會&試聽課程
台北市仁愛路四段107號,Learning,2016/07/18 13:30,2016夏日黃金週 「邏輯探索營」
台北市羅斯福路4段85號,Learning,2016/07/17 14:00,LiK: MeetUp 美術分享會 2016  七月環南道場
台北市中正區愛國西路9號,Learning,2016/07/20 13:30,＂告別句點王＂ 聊天聊出好業績(台北2班)
台北市大同區長安西路 150 號,Learning,2016/08/31 23:59,PHP 也有 Day #25 - PhpSpec TDD 紅燈、綠燈、重構流程 Live Demo
台北市文山區景中街36號,Learning,2016/07/02 19:00,我和我的國中時代
台北市中山區松江路131號,Learning,2016/06/28 13:00,【長照觀察】 用綠化照顧我們所愛的人
台北市大安區建國南路一段177號,Learning,2016/06/22 19:00,第2次LoRa開發應用Workshop
台北市大安區安和路二段211號,Learning,2016/06/30 19:15,百老匯不老晦！Broadway is not in a boring way!
台北市大安區光復南路102號7樓 (國父紀念館站1號,Learning,2016/06/30 19:20,ProductTank Taipei #3
台北市菸廠路88號,Learning,2016/06/27 19:00,【富邦講堂．設計系列】《The Food Project—2016臺北世界設計之都特別企劃》
台北市信義區松仁路89號,Learning,2016/06/30 19:00,【了解中國資本市場的捷徑】-鉅亨網陸股免費講座
台北市大安區復興南路一段293號,Learning,2016/06/24 19:00,金萱回饋：免費字體講座 (6/24)
台北市萬華區武昌街二段122-1號,Learning,2016/06/23 19:00,Wikiwomen Taiwan「薇姬的房間」六月第16次聚會
台北市中山區敬業四路168號) / 台北市中山區敬業四路168號,Learning,2016/06/22 15:00,U2VL助力ERP 效能優化【台北場】
台北市內湖區民權東路六段161號,Learning,2016/06/26 09:00,2016年度安寧緩和學術研討會
台北市民權西路20號,Learning,2016/06/25 14:00,有美家初行者NO.8
台北市大安區敦化南路二段2號,Learning,2016/06/25 14:00,TWJUG 2016 六月份聚會
台北市敦化南路2段198號,Learning,2016/06/25 13:30,[UiGathering 201606 活動] 豈止使用者
台北市八德路四段123號,Learning,2016/06/25 19:00,"學移動電商,賺進人生另一桶金！"
