address,category,date,title,lng,lat
台北市110 松仁路7 號,Gathering,2016/02/24 19:30,Microsoft × Raspberry Pi.Taiwan ×  Raspberry.Taipei 社群聚會 #13,121.5691563,25.038255499999998
台北市中正區八德路一段 94 號,Gathering,2016/02/28 14:00,YSITD 第一次線下聚,121.5322192,25.0440747
台北市大同區承德路三段 232 號,Gathering,2016/02/27 09:00,"BigThing Camp - OpenStack, Hadoop, Ceph 大亂鬥",121.51850800000001,25.072375
台北市大安區建國南路一段166號,Gathering,2016/01/28 18:30,Emacs 打滴 4th x h4,121.5369497,25.040922600000002
台北市信義區信義路五段 106 號,Gathering,2016/02/02 19:20,Test Corner 第 2 次聚會,121.5668311,25.0327429
台北市中正區重慶南路一段119號,Gathering,2016/01/30 19:00,韓國旅遊文化講座暨《我最愛的怪咖韓國人，你是在演哪一齣？！》簽書會,121.51335049999999,25.0424704
台北市中正區延平南路12號,Gathering,2016/01/21 19:30,C.C. Agile#41 創造團隊共識的心海羅盤,121.51087340000002,25.0471432
台北市大安區忠孝東路四段 177 號,Gathering,2016/01/07 19:30,MakerCup - 燒肉吃到飽大食團,121.55062590000001,25.0417234
台北市長春路137巷3號,Gathering,2016/01/10 14:00,*(Native::Game::Coder[0]),121.53164740000001,25.0554389
台北市光復南路102號,Gathering,2016/02/04 21:00,Cocoaheads Taipei 2016 一月份聚會 ,121.5574173,25.0435203
台北市八德路一段94號,Gathering,2016/01/14 19:00,WP15慶祝維基百科15週年，聯合國編輯松,121.5322192,25.0440747
臺北市大同區承德路三段 232 號,Gathering,2016/01/14 19:30,【Maker Cup】沒有板子也可以玩的 7688 模擬器 x 有了 7688 Duo 人人都能動手做 BLE 應用,121.51850800000001,25.072375
台北市八德路一段94號,Gathering,2016/01/15 19:00,加入開放知識運動：慶祝維基百科15週年創立,121.5322192,25.0440747
台北市信義區基隆路2段51號,Gathering,2016/08/21 17:20,WPC「紅葉祭」主視覺暨人氣票選徵稿大賽,121.55856599999998,25.0309248
